,table_id,traveler,position,placement,points,achievements
145,188125377,chuubei,4,0.0,76,2
146,186943777,yoshiyasu,3,2.0,82,1
147,185695970,hirotada,3,2.0,85,2
148,185695970,kita,4,1.0,85,1
149,185783779,yoshiyasu,1,1.0,90,1
150,185783779,kinko,4,0.0,78,3
151,193481617,daigoro,4,2.0,81,1
152,188746656,mitsukuni,4,1.5,87,2
153,188746656,yoshiyasu,2,0.0,85,2
154,185899795,daigoro,1,2.0,85,3
155,185899795,mitsukuni,3,1.0,76,1
